source	zh	note
The Dwarf, the Beastmaster, the Thief, the Warrior Mage, the Assassin, and the Golden One receive 3 additional random abilities.\nThe Barbarian, the Sage, the Dervish, the Bard, the Orc Warrior, the Healer, the Druid, the Ranger, the Rogue, and the Knight receive 2 additional random abilities.\nThe Huntress, the War Monk, the Wind Mage, the Ninja, the Warlock, the Unknown, the Swordsman, and the Priestess receive 1 additional random ability.\nThe Healer and the Golden One can equip staves and wands.	矮人、馴獸師、盜賊、戰士法師、刺客與黃金人獲得 3 個額外隨機能力。\n野蠻人、賢者、苦行僧、吟遊詩人、獸人戰士、治癒者、德魯伊、遊俠、流氓與騎士獲得 2 個額外隨機能力。\n女獵手、戰鬥僧、風之法師、忍者、術士、神秘者、劍士與女祭司獲得 1 個額外隨機能力。\n治癒者與黃金人可裝備法杖與魔杖。	help
Default diplomatic relations are calculated using the 1.50/1.51 formula. Possessing Life books does not grant an inherent diplomatic advantage, and playing Death does not automatically incur bad relations. Instead, default relations depend on an alignment difference (Life + Nature opposed to Death + Chaos) versus the amount of books shared. For more details, please see the wiki article on Starting Relation.	預設外交關係依 1.50/1.51 公式計算。擁有生命法術書不再帶來固有的外交優勢，使用死亡系也不會自動招致不良關係。取而代之的是，預設關係取決於陣營差異（生命＋自然對立死亡＋混沌）與共同法術書數量之間的比較。詳情請參閱維基中關於「起始關係」的文章。	help
Raiders appear roughly twice as often, and in much higher numbers.\n\nWARNING: Using this feature in conjunction with neutral city enhancements can make the early stages of the game considerably more difficult!	突襲者出現的頻率約為原來的兩倍，數量也大幅增加。\n\n警告：將此功能與中立城市強化選項同時使用，可能使遊戲前期難度大幅提升！	help
Rampaging monster budgets are increased by +150%, and they start spawning on turn 40 instead of turn 50.	橫行怪物的預算提升 150%，並從第 40 回合開始生成，而非第 50 回合。	help
Originally, players were only meant to find or be gifted magical items that are in theme with their wizard's profile. However, this also meant that they would be able to craft any such items themselves. This was considered to be a bug by the unofficial patch authors, and removed from the game in v1.40. Enabling this feature reintroduces the theming restrictions for all players.	原始設計中，玩家只應找到或獲贈與其巫師設定相符主題的魔法物品；然而這也意味著他們可以自行製作任何此類物品。非官方修正檔作者視此為漏洞，並在 v1.40 中將其移除。啟用此功能後，主題限制將對所有玩家重新生效。	help
By default, attribute powers cost twice their normal value when imbued onto miscellaneous items. Enabling this feature makes them cost the same instead. Note that this setting does not carry into the default item editor, but will nonetheless apply to default items awarded in the campaign.	預設情況下，屬性能力附魔到雜項物品時費用為正常值的兩倍。啟用此功能後，費用與正常值相同。請注意，此設定不會套用至預設物品編輯器，但仍會影響戰役中獲得的預設物品。	help
Magical items, whether crafted, random, or default, are allowed a maximum of five powers instead of four. This setting carries into the default item editor, allowing the creation of default items with five powers. These will then also be available in games started without this feature, provided that they are of affordable values.	魔法物品（無論是製作、隨機或預設）最多可擁有五種能力，而非四種。此設定會套用至預設物品編輯器，允許創建擁有五種能力的預設物品。只要費用合理，這些物品在未啟用此功能的遊戲中也可獲得。	help
Spell Charges may be imbued onto any weapon as opposed to only staves and wands. This setting carries into the default item editor, allowing the creation of non-caster charged weapons. These will then also be available in games started without this feature, provided that they are of affordable values.	法術充能可附魔至任何武器，而非僅限於法杖與魔杖。此設定會套用至預設物品編輯器，允許創建非施法者充能武器。只要費用合理，這些物品在未啟用此功能的遊戲中也可獲得。	help
If an intended spell, spellbook, retort, or prisoner can't be awarded, some other type of treasure always will be. Spells are replaced with mana crystals, prisoners with gold coins. Failed specials are replaced with magical items and mana of comparable total value to the original treasure budget spent on those picks. However, note that this last effect does not apply if v1.51 treasure is also enabled (which enhances failed specials in its own way).	若預定的法術、法術書、天賦或囚徒無法作為獎勵發放，必定以其他類型的寶藏代替。法術替換為法力水晶，囚徒替換為金幣。失敗的特殊獎勵則以魔法物品與法力替換，總價值與原本該次抽選所花費的寶藏預算相當。請注意，若同時啟用 v1.51 寶藏規則（其有自己的方式強化失敗特殊獎勵），此最後一項效果不適用。	help
The Alchemy retort costs 2 picks, but also allows the use of mithril and adamantium ores, where available.	鍊金術天賦消耗 2 個天賦點，但同時允許使用秘銀與精金礦石（在可取得的情況下）。	help
Create a numbered auto-save every turn with the naming convention SAVEnnnn.GAM, where nnnn is the current turn number. Please note that there is only one set of these files at any given time, so starting a new game will overwrite those of older ones. The files also need to be renamed manually to allow loading them: SAVE1.GAM - SAVE8.GAM are the regular save game slots, SAVE9.GAM is the "continue" save slot, and SAVE10.GAM is the quick save slot.	每回合依命名規則 SAVEnnnn.GAM 建立一個編號自動存檔，其中 nnnn 為當前回合數。請注意，任何時候只存在一套這類檔案，因此開始新遊戲將覆蓋舊遊戲的自動存檔。如需載入這些檔案，須手動重新命名：SAVE1.GAM–SAVE8.GAM 為一般存檔槽，SAVE9.GAM 為「繼續」存檔槽，SAVE10.GAM 為快速存檔槽。	help
If this setting is enabled, the Escape key binding triggers the Wait button on the overland map, and the Done button in combat. By default, it doesn't do anything in either case.	啟用此設定後，Escape 鍵在戰略地圖上觸發「等待」按鈕，在戰鬥中觸發「完成」按鈕。預設情況下，Escape 鍵在兩種場景中均無作用。	help
Attacks made with the enchanted weapon (melee only for swords and maces, melee and thrown for axes, ranged only for bows, staves, and wands) have the Chaos property, but only half the normal attack strength.	以結界武器發動的攻擊（劍與錘僅限近戰；斧頭適用近戰與投擲；弓、法杖與魔杖僅限遠程）具有混沌屬性，但攻擊強度僅為正常值的一半。	help
Attacks made with the enchanted weapon (melee only for swords and maces, melee and thrown for axes, ranged only for bows, staves, and wands) also perform Cause Death.	以結界武器發動的攻擊（劍與錘僅限近戰；斧頭適用近戰與投擲；弓、法杖與魔杖僅限遠程）同時施放「致死術」。	help
Attacks made with the enchanted weapon (melee only for swords and maces, melee and thrown for axes, ranged only for bows, staves, and wands) also perform Power Drain.\n\nWARNING: this effect is actually not implemented in the game!	以結界武器發動的攻擊（劍與錘僅限近戰；斧頭適用近戰與投擲；弓、法杖與魔杖僅限遠程）同時施放「魔力汲取」。\n\n警告：此效果實際上尚未在遊戲中實作！	help
